season_label,fixture_id,fixture_ts,home_team_id,away_team_id,gk_home_player_id,GK_HOME_GOALS_CONCEDED,df1_home_player_id,DF1_HOME_GOALS_CONCEDED,DF1_HOME_MINUTES_PLAYED,DF1_HOME_APPEARANCES,df2_home_player_id,DF2_HOME_GOALS_CONCEDED,DF2_HOME_MINUTES_PLAYED,DF2_HOME_APPEARANCES,df3_home_player_id,DF3_HOME_GOALS_CONCEDED,DF3_HOME_MINUTES_PLAYED,DF3_HOME_APPEARANCES,df4_home_player_id,DF4_HOME_GOALS_CONCEDED,DF4_HOME_MINUTES_PLAYED,DF4_HOME_APPEARANCES,df5_home_player_id,DF5_HOME_GOALS_CONCEDED,DF5_HOME_MINUTES_PLAYED,DF5_HOME_APPEARANCES,df6_home_player_id,DF6_HOME_GOALS_CONCEDED,DF6_HOME_MINUTES_PLAYED,DF6_HOME_APPEARANCES,NO_OF_DF_HOME,mf1_home_player_id,MF1_HOME_GOALS_CONCEDED,MF1_HOME_MINUTES_PLAYED,MF1_HOME_APPEARANCES,mf2_home_player_id,MF2_HOME_GOALS_CONCEDED,MF2_HOME_MINUTES_PLAYED,MF2_HOME_APPEARANCES,mf3_home_player_id,MF3_HOME_GOALS_CONCEDED,MF3_HOME_MINUTES_PLAYED,MF3_HOME_APPEARANCES,mf4_home_player_id,MF4_HOME_GOALS_CONCEDED,MF4_HOME_MINUTES_PLAYED,MF4_HOME_APPEARANCES,mf5_home_player_id,MF5_HOME_GOALS_CONCEDED,MF5_HOME_MINUTES_PLAYED,MF5_HOME_APPEARANCES,mf6_home_player_id,MF6_HOME_GOALS_CONCEDED,MF6_HOME_MINUTES_PLAYED,MF6_HOME_APPEARANCES,NO_OF_MF_HOME,atk1_home_player_id,ATK1_HOME_MINUTES_PLAYED,ATK1_HOME_APPEARANCES,ATK1_HOME_GOALS_CONCEDED,ATK1_HOME_SUBSTITUTIONS_IN,ATK1_HOME_SUBSTITUTIONS_OUT,atk2_home_player_id,ATK2_HOME_MINUTES_PLAYED,ATK2_HOME_APPEARANCES,ATK2_HOME_GOALS_CONCEDED,ATK2_HOME_SUBSTITUTIONS_IN,ATK2_HOME_SUBSTITUTIONS_OUT,atk3_home_player_id,ATK3_HOME_MINUTES_PLAYED,ATK3_HOME_APPEARANCES,ATK3_HOME_GOALS_CONCEDED,ATK3_HOME_SUBSTITUTIONS_IN,ATK3_HOME_SUBSTITUTIONS_OUT,atk4_home_player_id,ATK4_HOME_MINUTES_PLAYED,ATK4_HOME_APPEARANCES,ATK4_HOME_GOALS_CONCEDED,ATK4_HOME_SUBSTITUTIONS_IN,ATK4_HOME_SUBSTITUTIONS_OUT,NO_OF_ATK_HOME,gk_away_player_id,GK_AWAY_GOALS_CONCEDED,df1_away_player_id,DF1_AWAY_GOALS_CONCEDED,DF1_AWAY_MINUTES_PLAYED,DF1_AWAY_APPEARANCES,df2_away_player_id,DF2_AWAY_GOALS_CONCEDED,DF2_AWAY_MINUTES_PLAYED,DF2_AWAY_APPEARANCES,df3_away_player_id,DF3_AWAY_GOALS_CONCEDED,DF3_AWAY_MINUTES_PLAYED,DF3_AWAY_APPEARANCES,df4_away_player_id,DF4_AWAY_GOALS_CONCEDED,DF4_AWAY_MINUTES_PLAYED,DF4_AWAY_APPEARANCES,df5_away_player_id,DF5_AWAY_GOALS_CONCEDED,DF5_AWAY_MINUTES_PLAYED,DF5_AWAY_APPEARANCES,df6_away_player_id,DF6_AWAY_GOALS_CONCEDED,DF6_AWAY_MINUTES_PLAYED,DF6_AWAY_APPEARANCES,NO_OF_DF_AWAY,mf1_away_player_id,MF1_AWAY_GOALS_CONCEDED,MF1_AWAY_MINUTES_PLAYED,MF1_AWAY_APPEARANCES,mf2_away_player_id,MF2_AWAY_GOALS_CONCEDED,MF2_AWAY_MINUTES_PLAYED,MF2_AWAY_APPEARANCES,mf3_away_player_id,MF3_AWAY_GOALS_CONCEDED,MF3_AWAY_MINUTES_PLAYED,MF3_AWAY_APPEARANCES,mf4_away_player_id,MF4_AWAY_GOALS_CONCEDED,MF4_AWAY_MINUTES_PLAYED,MF4_AWAY_APPEARANCES,mf5_away_player_id,MF5_AWAY_GOALS_CONCEDED,MF5_AWAY_MINUTES_PLAYED,MF5_AWAY_APPEARANCES,mf6_away_player_id,MF6_AWAY_GOALS_CONCEDED,MF6_AWAY_MINUTES_PLAYED,MF6_AWAY_APPEARANCES,NO_OF_MF_AWAY,atk1_away_player_id,ATK1_AWAY_MINUTES_PLAYED,ATK1_AWAY_APPEARANCES,ATK1_AWAY_GOALS_CONCEDED,ATK1_AWAY_SUBSTITUTIONS_IN,ATK1_AWAY_SUBSTITUTIONS_OUT,atk2_away_player_id,ATK2_AWAY_MINUTES_PLAYED,ATK2_AWAY_APPEARANCES,ATK2_AWAY_GOALS_CONCEDED,ATK2_AWAY_SUBSTITUTIONS_IN,ATK2_AWAY_SUBSTITUTIONS_OUT,atk3_away_player_id,ATK3_AWAY_MINUTES_PLAYED,ATK3_AWAY_APPEARANCES,ATK3_AWAY_GOALS_CONCEDED,ATK3_AWAY_SUBSTITUTIONS_IN,ATK3_AWAY_SUBSTITUTIONS_OUT,atk4_away_player_id,ATK4_AWAY_MINUTES_PLAYED,ATK4_AWAY_APPEARANCES,ATK4_AWAY_GOALS_CONCEDED,ATK4_AWAY_SUBSTITUTIONS_IN,ATK4_AWAY_SUBSTITUTIONS_OUT,NO_OF_ATK_AWAY,HOME_FORM_GOALS_FOR,HOME_FORM_CORNERS_FOR,HOME_FORM_YELLOWCARDS_FOR,HOME_FORM_SHOTS_ON_TARGET_FOR,HOME_FORM_FOULS_FOR,HOME_FORM_OFFSIDES_FOR,HOME_FORM_REDCARDS_FOR,HOME_FORM_GOALS_AGAINST,HOME_FORM_CORNERS_AGAINST,HOME_FORM_YELLOWCARDS_AGAINST,HOME_FORM_SHOTS_ON_TARGET_AGAINST,HOME_FORM_FOULS_AGAINST,HOME_FORM_OFFSIDES_AGAINST,HOME_FORM_REDCARDS_AGAINST,AWAY_FORM_GOALS_FOR,AWAY_FORM_CORNERS_FOR,AWAY_FORM_YELLOWCARDS_FOR,AWAY_FORM_SHOTS_ON_TARGET_FOR,AWAY_FORM_FOULS_FOR,AWAY_FORM_OFFSIDES_FOR,AWAY_FORM_REDCARDS_FOR,AWAY_FORM_GOALS_AGAINST,AWAY_FORM_CORNERS_AGAINST,AWAY_FORM_YELLOWCARDS_AGAINST,AWAY_FORM_SHOTS_ON_TARGET_AGAINST,AWAY_FORM_FOULS_AGAINST,AWAY_FORM_OFFSIDES_AGAINST,AWAY_FORM_REDCARDS_AGAINST,HOME_CFORM_GOALS_FOR,HOME_CFORM_CORNERS_FOR,HOME_CFORM_YELLOWCARDS_FOR,HOME_CFORM_SHOTS_ON_TARGET_FOR,HOME_CFORM_FOULS_FOR,HOME_CFORM_OFFSIDES_FOR,HOME_CFORM_REDCARDS_FOR,HOME_CFORM_GOALS_AGAINST,HOME_CFORM_CORNERS_AGAINST,HOME_CFORM_YELLOWCARDS_AGAINST,HOME_CFORM_SHOTS_ON_TARGET_AGAINST,HOME_CFORM_FOULS_AGAINST,HOME_CFORM_OFFSIDES_AGAINST,HOME_CFORM_REDCARDS_AGAINST,AWAY_CFORM_GOALS_FOR,AWAY_CFORM_CORNERS_FOR,AWAY_CFORM_YELLOWCARDS_FOR,AWAY_CFORM_SHOTS_ON_TARGET_FOR,AWAY_CFORM_FOULS_FOR,AWAY_CFORM_OFFSIDES_FOR,AWAY_CFORM_REDCARDS_FOR,AWAY_CFORM_GOALS_AGAINST,AWAY_CFORM_CORNERS_AGAINST,AWAY_CFORM_YELLOWCARDS_AGAINST,AWAY_CFORM_SHOTS_ON_TARGET_AGAINST,AWAY_CFORM_FOULS_AGAINST,AWAY_CFORM_OFFSIDES_AGAINST,AWAY_CFORM_REDCARDS_AGAINST,STAGE_NORMALIZED,HOME_GOALS,AWAY_GOALS,HOME_CORNERS,AWAY_CORNERS,HOME_YELLOWCARDS,AWAY_YELLOWCARDS,HOME_SHOTS_ON_TARGET,AWAY_SHOTS_ON_TARGET,HOME_FOULS,AWAY_FOULS,HOME_OFFSIDES,AWAY_OFFSIDES,HOME_REDCARDS,AWAY_REDCARDS
2021-2022_18346,18395609,2021-12-07T17-45-00_18395609,591,340,129771,11.0,187260,6.0,358.0,5.0,96208,12.0,817.0,10.0,62860,13.0,510.0,8.0,37262099,8.0,582.0,8.0,,nan,nan,nan,,nan,nan,nan,4,1365,5.0,719.0,9.0,95593,9.0,502.0,7.0,1030,10.0,492.0,10.0,4105,12.0,696.0,10.0,,nan,nan,nan,,nan,nan,nan,4,184798,540.0,6.0,10.0,nan,nan,96611,900.0,10.0,13.0,0.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,633,9.0,6612,20.0,540.0,6.0,540548,18.0,485.0,6.0,186870,4.0,270.0,3.0,198157,8.0,238.0,4.0,,nan,nan,nan,,nan,nan,nan,4,62374,10.0,534.0,6.0,61095,7.0,321.0,5.0,37352749,3.0,57.0,1.0,62318,10.0,532.0,6.0,23269660,8.0,458.0,6.0,,nan,nan,nan,5,31439,297.0,6.0,8.0,2.0,4.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,1.8,2.6,2.2,3.4,8.6,2.4,0.0,1.4,6.2,2.6,6.0,14.6,2.6,0.0,1.0,6.2,2.0,4.4,10.6,3.6,0.0,3.2,4.4,0.8,7.6,9.6,2.8,0.0,1.8,2.6,2.2,3.4,8.6,2.4,0.0,1.4,6.2,2.6,6.0,14.6,2.6,0.0,1.0,6.2,2.0,4.4,10.6,3.6,0.0,3.2,4.4,0.8,7.6,9.6,2.8,0.0,0.6,4.0,1.0,7.0,6.0,2.0,1.0,9.0,6.0,9.0,9.0,1.0,3.0,0.0,0.0
2021-2022_18346,18395610,2021-12-07T17-45-00_18395610,277,9,2283,16.0,97669,11.0,551.0,7.0,32641,4.0,180.0,2.0,24838191,4.0,156.0,2.0,4337,14.0,627.0,7.0,,nan,nan,nan,,nan,nan,nan,4,52585,11.0,406.0,6.0,32511,6.0,375.0,7.0,96884,9.0,585.0,7.0,32586,8.0,467.0,7.0,785998,18.0,683.0,8.0,,nan,nan,nan,5,160120,410.0,6.0,11.0,1.0,4.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,47285,5.0,911,5.0,982.0,11.0,982,4.0,796.0,11.0,1869,4.0,180.0,2.0,26603,5.0,585.0,9.0,,nan,nan,nan,,nan,nan,nan,4,4842,5.0,978.0,12.0,1408,3.0,342.0,7.0,1371,4.0,669.0,8.0,336133,5.0,1066.0,13.0,,nan,nan,nan,,nan,nan,nan,4,971,812.0,12.0,5.0,3.0,3.0,1116,461.0,7.0,14.0,2.0,3.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,2.6,4.0,2.2,6.0,15.4,2.6,0.2,2.6,6.6,2.8,5.2,11.8,4.2,0.0,3.4,6.8,1.4,7.6,9.8,3.6,0.0,1.6,2.4,1.6,2.6,8.4,2.6,0.2,2.6,4.0,2.2,6.0,15.4,2.6,0.2,2.6,6.6,2.8,5.2,11.8,4.2,0.0,3.4,6.8,1.4,7.6,9.8,3.6,0.0,1.6,2.4,1.6,2.6,8.4,2.6,0.2,0.6,2.0,1.0,2.0,9.0,2.0,2.0,5.0,3.0,17.0,8.0,1.0,6.0,0.0,1.0
2021-2022_18346,18395614,2021-12-07T20-00-00_18395614,629,58,23431,7.0,28716,6.0,481.0,6.0,28648,7.0,504.0,6.0,2206665,6.0,298.0,5.0,970,5.0,415.0,5.0,,nan,nan,nan,,nan,nan,nan,4,254052,6.0,124.0,4.0,5270462,7.0,529.0,6.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,2,12393293,360.0,4.0,6.0,0.0,2.0,4230,629.0,8.0,8.0,0.0,6.0,27133,314.0,4.0,6.0,0.0,4.0,25499,667.0,8.0,8.0,1.0,1.0,4,539969,17.0,129211,12.0,368.0,6.0,37522785,13.0,561.0,7.0,219512,13.0,610.0,8.0,37578667,15.0,73.0,1.0,159510,13.0,380.0,8.0,,nan,nan,nan,5,540256,12.0,130.0,5.0,893705,13.0,204.0,4.0,24065388,6.0,162.0,5.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,160241,218.0,7.0,13.0,5.0,2.0,162866,201.0,4.0,11.0,2.0,0.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,3.2,3.8,1.4,7.2,13.0,2.6,0.0,0.6,3.6,1.6,3.0,9.6,2.2,0.2,2.4,4.4,2.8,5.2,11.0,1.6,0.0,1.6,5.4,2.8,4.0,15.0,5.8,0.4,3.2,3.8,1.4,7.2,13.0,2.6,0.0,0.6,3.6,1.6,3.0,9.6,2.2,0.2,2.4,4.4,2.8,5.2,11.0,1.6,0.0,1.6,5.4,2.8,4.0,15.0,5.8,0.4,0.6,4.0,2.0,7.0,3.0,2.0,2.0,7.0,4.0,19.0,9.0,1.0,0.0,0.0,0.0
2021-2022_18346,18395613,2021-12-07T20-00-00_18395613,68,554,34084,11.0,61517,6.0,348.0,7.0,30372,13.0,792.0,9.0,432767,3.0,19.0,2.0,31761,9.0,207.0,3.0,,nan,nan,nan,,nan,nan,nan,4,37255840,12.0,689.0,10.0,60270,4.0,362.0,5.0,32347,11.0,492.0,6.0,33747,2.0,171.0,5.0,30922,12.0,695.0,10.0,,nan,nan,nan,5,537758,392.0,6.0,7.0,1.0,3.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,4545412,3.0,200615,3.0,90.0,1.0,170427,3.0,90.0,1.0,537201,16.0,307.0,4.0,203698,17.0,253.0,3.0,,nan,nan,nan,,nan,nan,nan,4,185606,12.0,227.0,4.0,158835,17.0,442.0,5.0,32122,12.0,265.0,5.0,21762190,13.0,219.0,4.0,262216,3.0,90.0,1.0,,nan,nan,nan,5,1921,383.0,5.0,14.0,1.0,0.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,1.0,5.0,1.6,4.6,10.4,3.4,0.4,2.2,3.8,2.8,5.4,8.6,2.6,0.0,0.6,4.0,2.6,2.6,11.2,3.8,0.2,2.8,4.4,1.2,7.2,12.4,0.8,0.0,1.0,5.0,1.6,4.6,10.4,3.4,0.4,2.2,3.8,2.8,5.4,8.6,2.6,0.0,0.6,4.0,2.6,2.6,11.2,3.8,0.2,2.8,4.4,1.2,7.2,12.4,0.8,0.0,0.6,5.0,0.0,9.0,0.0,0.0,3.0,7.0,0.0,12.0,7.0,1.0,0.0,0.0,1.0
2021-2022_18346,18395612,2021-12-07T20-00-00_18395612,652,7980,163094,7.0,4545434,3.0,83.0,2.0,1377,9.0,930.0,10.0,184934,9.0,570.0,6.0,1479641,8.0,867.0,10.0,,nan,nan,nan,,nan,nan,nan,4,160117,3.0,706.0,9.0,1918,7.0,386.0,8.0,4545430,7.0,217.0,6.0,297354,4.0,198.0,6.0,,nan,nan,nan,,nan,nan,nan,4,241036,450.0,9.0,5.0,5.0,3.0,11298616,164.0,5.0,6.0,5.0,0.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,159276,11.0,72726,2.0,304.0,5.0,189124,8.0,346.0,6.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,2,95696,3.0,579.0,9.0,186795,11.0,658.0,8.0,185571,11.0,663.0,8.0,129798,9.0,576.0,9.0,96092,6.0,385.0,5.0,,nan,nan,nan,5,96247,185.0,8.0,2.0,7.0,0.0,947,460.0,6.0,9.0,0.0,4.0,185658,497.0,7.0,9.0,1.0,4.0,,nan,nan,nan,nan,nan,3,0.6,4.0,2.8,2.4,15.2,1.0,0.2,1.6,4.4,2.2,4.8,13.0,4.4,0.0,0.8,3.2,2.0,3.0,12.2,2.2,0.4,1.4,3.4,4.0,4.0,12.8,1.2,0.4,0.6,4.0,2.8,2.4,15.2,1.0,0.2,1.6,4.4,2.2,4.8,13.0,4.4,0.0,0.8,3.2,2.0,3.0,12.2,2.2,0.4,1.4,3.4,4.0,4.0,12.8,1.2,0.4,0.6,1.0,3.0,7.0,4.0,3.0,1.0,6.0,7.0,12.0,15.0,1.0,1.0,2.0,1.0
2021-2022_18346,18395611,2021-12-07T20-00-00_18395611,113,8,96227,7.0,14726357,9.0,213.0,5.0,4655,2.0,418.0,5.0,129202,9.0,392.0,5.0,186995,8.0,450.0,5.0,,nan,nan,nan,,nan,nan,nan,4,2823228,7.0,333.0,6.0,129906,8.0,321.0,5.0,129749,4.0,252.0,4.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,2511125,115.0,2.0,2.0,1.0,0.0,340342,352.0,5.0,6.0,0.0,4.0,1830,160.0,4.0,4.0,3.0,0.0,,nan,nan,nan,nan,nan,3,129820,5.0,11720838,3.0,189.0,4.0,1494396,3.0,270.0,3.0,100556,16.0,475.0,6.0,84627,4.0,131.0,4.0,,nan,nan,nan,,nan,nan,nan,4,850,3.0,27.0,3.0,37316836,1.0,180.0,2.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,2,52671,187.0,4.0,1.0,2.0,1.0,4125,780.0,10.0,5.0,1.0,4.0,1472,211.0,4.0,2.0,1.0,3.0,1389,715.0,10.0,5.0,2.0,3.0,4,1.0,2.8,3.4,3.0,12.0,3.4,0.2,1.4,6.8,1.8,4.6,14.8,1.0,0.0,3.0,7.2,1.6,7.6,11.0,2.2,0.0,1.0,2.6,1.8,2.6,9.8,2.2,0.4,1.0,2.8,3.4,3.0,12.0,3.4,0.2,1.4,6.8,1.8,4.6,14.8,1.0,0.0,3.0,7.2,1.6,7.6,11.0,2.2,0.0,1.0,2.6,1.8,2.6,9.8,2.2,0.4,0.6,1.0,2.0,3.0,9.0,0.0,0.0,3.0,7.0,13.0,17.0,3.0,1.0,0.0,0.0
2021-2022_18346,18395616,2021-12-07T20-00-00_18395616,621,627,204635,12.0,219486,12.0,540.0,6.0,4545318,12.0,540.0,6.0,204477,10.0,90.0,1.0,4545322,8.0,270.0,3.0,,nan,nan,nan,,nan,nan,nan,4,5641043,7.0,246.0,4.0,205366,9.0,431.0,6.0,23277809,7.0,84.0,2.0,23277810,10.0,4.0,1.0,125482,11.0,370.0,6.0,7708056,1.0,36.0,2.0,6,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,0,108521,10.0,546805,11.0,682.0,9.0,237720,13.0,1260.0,14.0,259374,13.0,1216.0,14.0,223363,2.0,180.0,2.0,,nan,nan,nan,,nan,nan,nan,4,22536150,11.0,1029.0,12.0,62970,11.0,726.0,10.0,139969,13.0,1260.0,14.0,1872886,8.0,504.0,10.0,,nan,nan,nan,,nan,nan,nan,4,430505,1200.0,14.0,13.0,0.0,6.0,54080,312.0,6.0,9.0,3.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,0.2,5.4,0.6,3.4,11.2,1.2,0.0,2.2,5.6,0.8,6.6,9.2,1.4,0.0,1.2,2.8,2.2,3.4,9.8,1.8,0.0,2.0,10.6,1.2,7.6,9.2,1.2,0.0,0.2,5.4,0.6,3.4,11.2,1.2,0.0,2.2,5.6,0.8,6.6,9.2,1.4,0.0,1.2,2.8,2.2,3.4,9.8,1.8,0.0,2.0,10.6,1.2,7.6,9.2,1.2,0.0,0.6,1.0,1.0,7.0,2.0,2.0,2.0,5.0,4.0,6.0,15.0,3.0,3.0,0.0,0.0
2021-2022_18346,18395615,2021-12-07T20-00-00_18395615,3468,2930,1314,14.0,31647,1.0,167.0,2.0,460160,12.0,476.0,6.0,31288,10.0,810.0,9.0,98903,12.0,963.0,11.0,,nan,nan,nan,,nan,nan,nan,4,268,10.0,911.0,12.0,159700,12.0,828.0,10.0,30289,11.0,961.0,12.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,7346228,320.0,11.0,7.0,8.0,3.0,161284,59.0,1.0,7.0,0.0,1.0,600687,638.0,12.0,8.0,4.0,8.0,,nan,nan,nan,nan,nan,3,127929,9.0,129208,8.0,309.0,5.0,130142,7.0,270.0,3.0,133797,7.0,412.0,6.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,26027,6.0,467.0,7.0,130117,8.0,528.0,6.0,73004,6.0,371.0,5.0,31825,4.0,419.0,6.0,31002,4.0,244.0,6.0,,nan,nan,nan,5,333594,408.0,6.0,7.0,1.0,4.0,1358,541.0,7.0,5.0,0.0,4.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,2.4,6.6,1.2,7.4,8.4,1.4,0.0,0.6,2.4,1.6,4.4,10.6,2.2,0.0,1.6,7.0,1.0,6.8,11.2,2.0,0.0,0.6,3.2,1.4,2.4,11.6,1.6,0.0,2.4,6.6,1.2,7.4,8.4,1.4,0.0,0.6,2.4,1.6,4.4,10.6,2.2,0.0,1.6,7.0,1.0,6.8,11.2,2.0,0.0,0.6,3.2,1.4,2.4,11.6,1.6,0.0,0.6,2.0,0.0,5.0,7.0,1.0,2.0,5.0,3.0,5.0,10.0,0.0,0.0,0.0,1.0
2021-2022_18346,18395617,2021-12-08T17-45-00_18395617,625,354,129153,10.0,37316934,2.0,81.0,2.0,128381,6.0,497.0,6.0,129624,1.0,17.0,1.0,129725,5.0,480.0,5.0,,nan,nan,nan,,nan,nan,nan,4,95694,6.0,499.0,7.0,219920,3.0,333.0,7.0,129429,6.0,145.0,7.0,333797,5.0,474.0,7.0,,nan,nan,nan,,nan,nan,nan,4,129261,214.0,5.0,6.0,3.0,1.0,133769,439.0,9.0,9.0,5.0,2.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,194631,13.0,7118,18.0,1043.0,12.0,26705,22.0,1080.0,12.0,23528,8.0,503.0,8.0,428,12.0,284.0,6.0,,nan,nan,nan,,nan,nan,nan,4,190937,17.0,595.0,14.0,151609,18.0,920.0,13.0,83658,20.0,951.0,11.0,2510860,18.0,765.0,13.0,,nan,nan,nan,,nan,nan,nan,4,4443,950.0,12.0,19.0,1.0,6.0,32026,31.0,1.0,2.0,1.0,0.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,1.8,3.2,1.4,4.8,10.8,2.0,0.0,1.2,7.2,1.6,3.2,11.6,0.6,0.0,0.2,1.2,2.4,1.0,12.6,0.8,0.2,2.6,6.2,1.4,7.6,11.8,2.4,0.2,1.8,3.2,1.4,4.8,10.8,2.0,0.0,1.2,7.2,1.6,3.2,11.6,0.6,0.0,0.2,1.2,2.4,1.0,12.6,0.8,0.2,2.6,6.2,1.4,7.6,11.8,2.4,0.2,0.6,1.0,0.0,4.0,2.0,1.0,3.0,8.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0
2021-2022_18346,18395618,2021-12-08T17-45-00_18395618,2963,18,169311,13.0,80445,5.0,281.0,4.0,1168,10.0,383.0,5.0,204875,11.0,473.0,6.0,32614,10.0,397.0,5.0,,nan,nan,nan,,nan,nan,nan,4,237176,12.0,500.0,6.0,170023,7.0,448.0,6.0,456676,5.0,139.0,4.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,96633,244.0,3.0,8.0,0.0,2.0,221262,461.0,6.0,9.0,0.0,5.0,169790,287.0,4.0,8.0,1.0,0.0,,nan,nan,nan,nan,nan,3,186606,4.0,1330,4.0,964.0,11.0,4460,4.0,591.0,7.0,96765,8.0,419.0,6.0,581220,2.0,567.0,10.0,,nan,nan,nan,,nan,nan,nan,4,968,2.0,96.0,3.0,186412,5.0,462.0,6.0,537121,2.0,760.0,11.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,2875858,339.0,7.0,2.0,3.0,3.0,995,446.0,5.0,6.0,0.0,1.0,31823,816.0,12.0,3.0,2.0,8.0,,nan,nan,nan,nan,nan,3,1.4,5.8,1.6,4.0,9.0,1.6,0.2,1.4,3.2,2.4,3.8,12.2,0.6,0.2,2.0,8.6,1.2,5.8,12.4,0.8,0.0,0.2,2.2,1.2,1.0,9.2,1.6,0.0,1.4,5.8,1.6,4.0,9.0,1.6,0.2,1.4,3.2,2.4,3.8,12.2,0.6,0.2,2.0,8.6,1.2,5.8,12.4,0.8,0.0,0.2,2.2,1.2,1.0,9.2,1.6,0.0,0.6,3.0,3.0,10.0,8.0,1.0,1.0,7.0,8.0,5.0,8.0,2.0,1.0,0.0,0.0
2021-2022_18346,18395621,2021-12-08T20-00-00_18395621,14,647,12647,10.0,5252,8.0,473.0,6.0,1849,6.0,180.0,2.0,955,5.0,331.0,4.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,1335,8.0,222.0,4.0,26031,5.0,276.0,6.0,846,10.0,61.0,1.0,820,6.0,116.0,4.0,28912805,8.0,172.0,3.0,,nan,nan,nan,5,37317015,22.0,1.0,8.0,1.0,0.0,20333643,209.0,5.0,6.0,3.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,197262,4.0,198191,3.0,65.0,1.0,2510414,4.0,180.0,2.0,30142,4.0,180.0,2.0,99138,4.0,180.0,2.0,,nan,nan,nan,,nan,nan,nan,4,52860,3.0,156.0,2.0,198220,3.0,164.0,2.0,140869,4.0,106.0,2.0,24817439,15.0,343.0,9.0,,nan,nan,nan,,nan,nan,nan,4,516245,1012.0,12.0,18.0,0.0,8.0,96571,24.0,1.0,1.0,1.0,0.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,2.0,4.0,1.8,5.6,8.4,1.8,0.2,1.4,6.0,2.2,5.0,11.2,0.8,0.0,1.2,5.0,2.2,4.6,14.6,2.4,0.0,2.2,4.0,1.6,5.4,8.2,1.0,0.2,2.0,4.0,1.8,5.6,8.4,1.8,0.2,1.4,6.0,2.2,5.0,11.2,0.8,0.0,1.2,5.0,2.2,4.6,14.6,2.4,0.0,2.2,4.0,1.6,5.4,8.2,1.0,0.2,0.6,1.0,1.0,2.0,4.0,1.0,0.0,5.0,5.0,8.0,14.0,1.0,0.0,0.0,0.0
